b'time,Year,Month,Day,Hour,latitude,longitude,country,state,county,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-08-06T05:40:33.460Z,2005,8,6,5,36.1391667,-118.045,us,California,Tulare County,-1.829,4.38,ml,49,70,0.2174,0.45,ci,ci14169456,2016-03-07T20:15:55.062Z,"14km NW of Coso Junction, CA",earthquake,0.5,1.26,0.117,196,reviewed,ci,ci
2014-08-24T10:21:10.840Z,2014,8,24,10,38.7601667,-122.7256667,us,California,Lake County,0.93,4.38,md,24,57,0.01465,0.13,nc,nc71086369,2014-11-22T01:23:56.511Z,"3km SE of The Geysers, California",earthquake,0.22,0.55,0.175,2,reviewed,nc,nc
2000-02-21T13:49:43.130Z,2000,2,21,13,34.05,-117.2525,us,California,San Bernardino County,15.051,4.37,ml,77,23,,0.23,ci,ci9140050,2016-04-02T07:55:39.219Z,"1km ENE of Loma Linda, CA",earthquake,0.22,0.27,0.177,6,reviewed,ci,ci
2006-06-30T00:28:06.560Z,2006,6,30,0,33.2406667,-116.036,us,California,Imperial County,3.459,4.37,ml,79,27,0.1792,0.3,ci,ci14236768,2016-03-09T12:11:58.894Z,"10km SW of Salton City, CA",earthquake,0.27,1.02,0.119,370,reviewed,ci,ci
2010-12-15T19:16:47.910Z,2010,12,15,19,33.0326667,-115.5431667,us,California,Imperial County,13.299,4.37,ml,44,48,0.06561,0.24,ci,ci14898996,2016-03-14T20:05:39.095Z,"6km NNW of Brawley, CA",earthquake,0.39,0.82,0.116,171,reviewed,ci,ci
2000-02-14T09:57:42.020Z,2000,2,14,9,34.803,-116.372,us,California,San Bernardino County,1.261,4.36,ml,0,40.9,,0.224,ci,ci7177729,2016-04-02T04:03:21.133Z,"21km WNW of Ludlow, CA",earthquake,,0.217,,233,reviewed,ci,ci
2001-08-16T18:04:33.770Z,2001,8,16,18,32.7595,-118.2881667,us,California,San Clemente Island,6.71,4.36,ml,15,232,0.3094,0.27,ci,ci9695397,2016-04-02T05:07:17.861Z,"9km SE of San Clemente Is. (SE tip), CA",earthquake,1.02,19.6,0.339,284,reviewed,ci,ci
2003-12-23T03:46:01.510Z,2003,12,23,3,35.6956667,-121.0928333,us,California,San Luis Obispo County,1.804,4.36,ml,9,61,0.4654,0.13,ci,ci9967137,2016-04-02T06:59:19.612Z,"15km N of Cambria, CA",earthquake,1.66,5.19,0.197,122,reviewed,ci,ci
2007-07-02T19:58:52.550Z,2007,7,2,19,36.7828333,-121.6671667,us,California,Monterey County,8.174,4.36,ml,4,274,0.4615,0.27,ci,ci10259093,2016-03-09T03:58:03.981Z,"1km NNE of Prunedale, CA",earthquake,2.56,31.61,0.157,233,reviewed,ci,ci
2009-11-15T22:45:27.130Z,2009,11,15,22,33.1655,-119.3018333,us,California,San Nicolas Island,5.671,4.35,ml,9,233,,0.22,ci,ci10497389,2016-03-09T10:33:39.087Z,"21km ESE of San Nicolas Is., CA",earthquake,0.82,31.61,0.147,366,reviewed,ci,ci
2010-06-15T05:34:16.830Z,2010,6,15,5,32.7088333,-115.9563333,us,California,Imperial County,5.328,4.35,ml,62,120,0.1246,0.28,ci,ci14746172,2016-03-10T00:23:59.108Z,"4km SE of Ocotillo, CA",earthquake,0.44,31.61,0.174,418,reviewed,ci,ci
2003-02-22T12:21:33.130Z,2003,2,22,12,34.3108333,-116.8506667,us,California,San Bernardino County,2.769,4.34,ml,76,34.9,,0.22,ci,ci13935996,2016-04-02T06:27:24.497Z,"6km N of Big Bear City, CA",earthquake,0.23,0.41,0.469,4,reviewed,ci,ci
2004-02-14T12:43:11.230Z,2004,2,14,12,35.0398333,-119.145,us,California,Kern County,10.447,4.34,ml,72,62,,0.34,ci,ci9983429,2016-04-02T03:45:27.670Z,"22km N of Pine Mountain Club, CA",earthquake,0.34,1.66,0.284,139,reviewed,ci,ci
2004-11-24T02:06:06.210Z,2004,11,24,2,36.6795006,-121.2986679,us,California,San Benito County,2.168,4.34,ml,82,170,0.1462,0.17,ci,ci10062569,2016-04-01T21:31:03.679Z,"16km SSE of Ridgemark, CA",earthquake,3.89,15.7,0.188,4,automatic,ci,ci
2007-10-24T12:22:48.770Z,2007,10,24,12,35.838,-117.6846667,us,California,Inyo County,3.54,4.34,ml,40,27,,0.16,ci,ci14330056,2016-03-09T14:32:10.035Z,"23km ESE of Little Lake, CA",earthquake,0.24,0.4,0.143,406,reviewed,ci,ci
2008-10-26T09:27:23.610Z,2008,10,26,9,40.1205,-124.2575,us,California,Humboldt County,4.94,4.34,mw,13,245,1.991,5.64,ci,ci10356021,2016-11-10T02:03:12.120Z,"37km W of Redway, CA",earthquake,66.52,31.61,,4,reviewed,ci,ci
2015-05-26T10:17:35.820Z,2015,5,26,10,40.6508333,-124.712,us,California,Humboldt County,19.99,4.34,mw,85,215,0.2924,0.21,nc,nc72455721,2016-01-27T22:49:09.080Z,"38km WNW of Ferndale, California",earthquake,0.66,0.59,,4,reviewed,nc,nc
2016-06-13T12:14:39.050Z,2016,6,13,12,44.7301667,-111.7636667,us,Montana,Beaverhead County,9.95,4.34,ml,60,60,0.07,0.27,mb,mb80153724,2016-08-25T01:22:54.040Z,"52km W of West Yellowstone, Montana",earthquake,0.34,0.75,0.351,29,reviewed,mb,mb
2012-08-26T19:40:12.920Z,2012,8,26,19,32.9866667,-115.5966667,us,California,Imperial County,9.783,4.33,mw,54,58,0.04186,0.14,ci,ci15199721,2016-03-11T06:57:58.372Z,"6km SSE of Westmorland, CA",earthquake,0.23,0.5,,6,reviewed,ci,ci
2016-01-30T19:31:44.530Z,2016,1,30,19,46.946,-112.4205,us,Montana,Lewis and Clark County,1.56,4.33,ml,33,82,0.093,0.28,mb,mb80122004,2016-04-14T22:51:36.040Z,"19km E of Lincoln, Montana",earthquake,0.54,1.13,0.298,25,reviewed,mb,mb
2016-09-27T03:23:58.150Z,2016,9,27,3,33.2998333,-115.7123333,us,California,Imperial County,4.84,4.33,mw,104,35,0.05548,0.23,ci,ci37701544,2016-10-31T03:52:31.040Z,"6km SSE of Bombay Beach, CA",earthquake,0.17,0.51,,6,reviewed,ci,ci
2004-03-16T06:38:31.630Z,2004,3,16,6,36.6763344,-121.5058365,us,California,Monterey County,6.71,4.32,ml,75,293,,0.08,ci,ci9991425,2016-04-02T16:54:08.099Z,"12km N of Chualar, CA",earthquake,11.62,1.11,0.157,2,automatic,ci,ci
2016-09-26T14:31:08.040Z,2016,9,26,14,33.2976667,-115.7136667,us,California,Imperial County,2.2,4.32,mw,69,68,0.05721,0.23,ci,ci37700296,2016-11-16T20:47:30.040Z,"6km SSE of Bombay Beach, CA",earthquake,0.2,0.45,,6,reviewed,ci,ci
2002-09-21T21:26:16.640Z,2002,9,21,21,33.2248333,-116.1128333,us,California,San Diego County,14.436,4.31,ml,74,25.8,,0.29,ci,ci9826789,2016-04-02T18:42:03.274Z,"9km N of Ocotillo Wells, CA",earthquake,0.29,0.5,0.223,130,reviewed,ci,ci
2004-09-28T19:31:27.790Z,2004,9,28,19,35.8273315,-120.3981705,us,California,Monterey County,-0.566,4.31,ml,93,169,,0.2,ci,ci14095080,2016-04-02T13:42:20.814Z,"8km SSE of Parkfield, CA",earthquake,0.65,1.49,0.189,17,reviewed,ci,ci
2005-12-08T11:42:34.160Z,2005,12,8,11,36.0363333,-119.9658333,us,California,Kings County,5.445,4.31,mw,90,42,,0.82,ci,ci14202932,2016-03-07T20:03:37.957Z,"3km N of Kettleman City, CA",earthquake,0.81,31.61,,4,reviewed,ci,ci
2012-08-26T22:58:41.860Z,2012,8,26,22,32.9876667,-115.5885,us,California,Imperial County,4.8,4.31,mw,44,61,0.03503,0.17,ci,ci15201297,2016-03-11T21:51:29.998Z,"6km W of Brawley, CA",earthquake,0.29,0.62,,4,reviewed,ci,ci
2016-01-07T05:49:52.430Z,2016,1,7,5,40.2731667,-124.3395,us,California,Humboldt County,16.95,4.31,mw,24,213,0.0586,0.14,nc,nc72574495,2016-03-28T22:09:43.040Z,"31km SW of Rio Dell, California",earthquake,0.62,0.34,,6,reviewed,nc,nc
2016-02-16T23:27:31.020Z,2016,2,16,23,37.2023333,-118.3998333,us,California,Inyo County,15.08,4.31,mw,54,71,0.1195,0.06,nc,nc72592705,2016-04-26T23:28:24.040Z,"10km WNW of Big Pine, California",earthquake,0.23,0.59,,6,reviewed,nc,nc
2016-02-20T06:13:20.330Z,2016,2,20,6,34.6098333,-116.6288333,us,California,San Bernardino County,6.7,4.31,mw,153,27,0.03412,0.16,ci,ci37526424,2016-05-03T23:44:12.040Z,"36km ENE of Lucerne Valley, CA",earthquake,0.09,0.35,,6,reviewed,ci,ci
2000-01-18T23:26:01.310Z,2000,1,18,23,38.75,-122.914,us,California,Sonoma County,7.4,4.3,mwr,,,,,us,usp0009mbb,2014-11-07T01:09:20.537Z,Northern California,earthquake,,,,,reviewed,nc,brk
2000-03-07T02:16:04.000Z,2000,3,7,2,39.75,-110.84,us,Utah,Carbon County,1.8,4.3,mb,,,,,us,usp0009pct,2014-11-07T01:09:39.814Z,Utah,earthquake,,,,5,reviewed,slc,us
2000-05-27T21:58:18.830Z,2000,5,27,21,38.341,-108.859,us,Colorado,Montrose County,5,4.3,ml,,,,0.8,us,usp0009tjd,2014-11-07T01:10:12.042Z,Colorado,earthquake,,,,,reviewed,us,us
2000-12-20T23:22:54.520Z,2000,12,20,23,40.99,-121.699,us,California,Shasta County,11.2,4.3,mwr,53,,,,us,usp000a6fa,2014-11-07T01:11:45.349Z,Northern California,earthquake,,,,,reviewed,nc,brk
2001-05-04T06:42:12.640Z,2001,5,4,6,35.2426667,-92.2938333,us,Arkansas,Faulkner County,7.74,4.3,mw,34,151,,0.27,nm,nm604823,2016-11-17T13:21:46.173Z,"8km E of Greenbrier, Arkansas",earthquake,2.3,2.7,0.956,5,reviewed,nm,nm
2001-07-22T15:13:52.430Z,2001,7,22,15,47.0878333,-122.6868333,us,Washington,Pierce County,52.308,4.3,md,89,33,,0.23,uw,uw10542258,2016-09-01T18:41:08.656Z,"Puget Sound region, Washington",earthquake,0.071,0.48,0.03,14,reviewed,uw,uw
2001-09-27T22:05:21.720Z,2001,9,27,22,43.459,-110.051,us,Wyoming,Teton County,5,4.3,mb,53,,,1.07,us,usp000apwm,2014-11-07T01:13:51.359Z,Wyoming,earthquake,,,,15,reviewed,us,us
2001-12-07T14:29:08.470Z,2001,12,7,14,39.042,-123.115,us,California,Mendocino County,6.9,4.3,mw,32,,,,us,usp000au60,2014-11-07T01:14:26.756Z,Northern California,earthquake,,,,,reviewed,nc,brk
2002-03-24T10:44:07.860Z,2002,3,24,10,37.001,-115.073,us,Nevada,Lincoln County,10.2,4.3,ml,70,,,,us,usp000b0yd,2014-11-07T01:15:13.667Z,Nevada,earthquake,,,,,reviewed,ren,ren
2002-05-15T17:54:48.600Z,2002,5,15,17,42.2313333,-121.9011667,us,Oregon,Klamath County,6.309,4.3,md,17,112,0.116,0.24,uw,uw10555268,2016-07-23T01:03:31.190Z,Oregon,earthquake,0.813,0.79,0.04,5,reviewed,uw,uw
2002-11-03T20:41:56.910Z,2002,11,3,20,42.768,-98.896,us,Nebraska,Holt County,5,4.3,mb,70,,,0.9,us,usp000bg0f,2015-03-24T01:42:23.164Z,Nebraska,earthquake,,,,11,reviewed,us,us
2003-01-07T22:29:26.880Z,2003,1,7,22,36.805,-121.39,us,California,San Benito County,8.9,4.3,mwr,76,,,,us,usp000bn7p,2015-01-28T05:08:00.915Z,Central California,earthquake,,,,,reviewed,nc,brk
2003-03-08T15:35:01.960Z,2003,3,8,15,37.624,-118.8885,us,California,Mono County,7.284,4.3,ml,6,152.4,,0.07,ci,ci13944196,2016-04-02T13:02:57.932Z,"8km E of Mammoth Lakes, CA",earthquake,1.25,1.34,0.222,96,reviewed,ci,ci
2003-07-04T20:52:57.750Z,2003,7,4,20,40.322,-124.585,us,California,Humboldt County,23.9,4.3,mw,36,224.3,,,us,usp000c1nx,2014-11-07T01:19:08.314Z,offshore Northern California,earthquake,,,,,reviewed,nc,brk
2003-10-03T16:56:34.890Z,2003,10,3,16,38.841,-122.81,us,California,Sonoma County,2.5,4.3,mwr,37,140.7,,,us,usp000c9g7,2015-01-29T01:39:52.587Z,Northern California,earthquake,,,,,reviewed,nc,brk
2003-11-15T21:19:36.644Z,2003,11,15,21,38.2199,-117.8708,us,Nevada,Mineral County,7.1,4.3,mb,31,122.75,0.307,0.1317,nn,nn00075650,2016-04-01T21:33:37.526Z,"58km WNW of Tonopah, Nevada",earthquake,1.53,4.6,,,reviewed,nn,nn
2004-07-22T20:26:26.980Z,2004,7,22,20,42.0905,-120.2401667,us,Oregon,Lake County,-0.455,4.3,md,13,120,0.1936,0.13,uw,uw10614338,2016-07-23T02:12:02.220Z,Oregon,earthquake,0.491,0.53,0.03,5,reviewed,uw,uw
2004-08-01T06:50:47.630Z,2004,8,1,6,36.874,-105.104,us,New Mexico,Colfax County,5,4.3,mwr,27,90.1,,0.98,us,usp000d181,2014-11-07T01:23:05.045Z,New Mexico,earthquake,,,,,reviewed,us,slm
2004-11-07T11:20:21.430Z,2004,11,7,11,32.649,-87.933,us,Alabama,Greene County,5,4.3,mwr,61,78.9,,0.9,us,usp000d7vw,2016-04-11T13:48:04.720Z,"8km NNW of Eutaw, Alabama",earthquake,,,,,reviewed,us,slm
2004-12-05T01:48:04.760Z,2004,12,5,1,40.739,-123.814,us,California,Humboldt County,29.3,4.3,mwr,64,148.3,,,us,usp000da1y,2015-01-28T08:29:09.070Z,Northern California,earthquake,,,,,reviewed,nc,brk
2004-12-27T10:36:22.970Z,2004,12,27,10,38.748,-122.726,us,California,Sonoma County,3.7,4.3,mwr,52,144.2,,,us,usp000dbv6,2015-01-28T12:43:03.971Z,Northern California,earthquake,,,,,reviewed,nc,brk
2005-05-09T22:37:39.050Z,2005,5,9,22,38.788,-122.754,us,California,Sonoma County,0.3,4.3,mwr,40,142.2,,,us,usp000dqb6,2015-01-28T09:43:09.211Z,Northern California,earthquake,,,,,reviewed,nc,brk
2006-02-16T17:48:00.200Z,2006,2,16,17,37.9853333,-118.783,us,California,Mono County,3.58,4.3,ml,11,181,0.3129,0.25,ci,ci14212888,2016-03-09T00:43:52.278Z,"42km NNE of Mammoth Lakes, CA",earthquake,1.37,31.61,0.135,289,reviewed,ci,ci
2006-03-22T17:24:32.430Z,2006,3,22,17,48.828,-115.2,us,Montana,Lincoln County,8.2,4.3,mwr,91,42.1,,,us,usp000ecqm,2015-03-24T01:44:35.964Z,western Montana,earthquake,,,,,reviewed,but,pgc
2006-05-05T06:36:19.124Z,2006,5,5,6,38.2284,-118.7567,us,Nevada,Mineral County,14,4.3,ml,27,92.77,0.199,0.1408,nn,nn00180665,2016-03-09T05:02:44.887Z,"34km SSW of Hawthorne, Nevada",earthquake,0.92,1.2,,,reviewed,nn,nn
2006-11-02T17:53:02.110Z,2006,11,2,17,37.2,-81.92,us,Virginia,Buchanan County,1,4.3,mb,61,55.4,,,us,usp000ewg9,2015-03-24T02:19:12.758Z,West Virginia,earthquake,,,,15,reviewed,ceri,us
2006-11-23T10:42:57.420Z,2006,11,23,10,37.157,-81.975,us,Virginia,Buchanan County,0,4.3,mb,61,40.7,,,us,usp000eym9,2015-03-24T00:48:38.649Z,West Virginia,earthquake,,,,15,reviewed,bla,us
2006-12-17T15:13:39.990Z,2006,12,17,15,40.42,-125.073,us,California,Humboldt County,0.3,4.3,mwr,39,229.9,,,us,usp000f0e2,2014-11-07T01:31:09.462Z,offshore Northern California,earthquake,,,,,reviewed,nc,brk
2007-09-08T08:16:28.000Z,2007,9,8,8,40.319,-124.654,us,California,Humboldt County,15.3,4.3,mwr,67,218.2,,,us,usp000fmpd,2015-01-28T15:54:19.326Z,offshore Northern California,earthquake,,,,,reviewed,nc,brk
2008-02-22T01:50:05.347Z,2008,2,22,1,41.1199,-114.902,us,Nevada,Elko County,11.7,4.3,ml,7,131.05,0.287,0.1694,nn,nn00286225,2015-11-17T04:32:05.425Z,"5km E of Wells, Nevada",earthquake,3.56,10.7,0.46,6,reviewed,nn,nn
2008-06-30T22:49:58.982Z,2008,6,30,22,37.3304,-114.3127,us,Nevada,Lincoln County,0,4.3,ml,6,111.66,0.438,0.1003,nn,nn00252213,2016-03-09T08:37:59.193Z,"36km SSE of Caliente, Nevada",earthquake,2.64,,0,1,reviewed,nn,nn
2008-07-30T13:39:33.000Z,2008,7,30,13,40.455,-125.201,us,California,Humboldt County,2.5,4.3,mwr,49,198.5,,,us,usp000gdfj,2015-01-30T15:54:52.524Z,offshore Northern California,earthquake,,,,,reviewed,nc,brk
2009-03-30T17:40:29.270Z,2009,3,30,17,37.2116667,-121.5995,us,California,Santa Clara County,5.768,4.3,mh,5,226,0.7706,0.11,ci,ci14438920,2016-03-09T00:21:40.930Z,"10km NNE of Morgan Hill, CA",earthquake,2.56,31.61,,0,reviewed,ci,ci
2010-01-21T06:16:19.000Z,2010,1,21,6,44.568,-110.973,us,Wyoming,Teton County,10.3,4.3,mwr,61,28.6,,,us,usp000h6ec,2015-01-29T03:54:10.181Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,slc,us
2010-09-30T08:37:35.971Z,2010,9,30,8,37.1398,-117.3805,us,Nevada,Esmeralda County,6.5,4.3,ml,20,112.92,0.187,0.165,nn,nn00429638,2016-03-22T21:59:48.459Z,"60km WNW of Beatty, Nevada",earthquake,1.82,2.5,0.51,6,reviewed,nn,nn
2011-01-22T17:29:26.980Z,2011,1,22,17,38.527,-118.407,us,Nevada,Mineral County,2.838,4.3,mh,8,257,0.9572,0.74,ci,ci14920548,2016-03-11T00:01:59.699Z,"19km E of Hawthorne, NV",earthquake,6.59,31.61,,0,reviewed,ci,ci
2011-02-23T04:49:41.510Z,2011,2,23,4,39.499,-122.948,us,California,Lake County,12.8,4.3,mwr,39,166.3,,,us,usp000huyz,2015-01-28T20:31:24.388Z,Northern California,earthquake,,,,,reviewed,nc,brk
2011-04-13T22:10:08.340Z,2011,4,13,22,38.373,-118.745,us,Nevada,Mineral County,16,4.3,mwr,128,30.2,,,us,usp000hzwg,2015-01-29T02:01:58.761Z,Nevada,earthquake,,,,,reviewed,ren,us
2011-04-15T13:33:55.880Z,2011,4,15,13,38.394,-118.735,us,Nevada,Mineral County,7.681,4.3,mh,0,345,0.6893,0.04,ci,ci10926205,2016-03-10T09:54:58.079Z,"18km SW of Hawthorne, NV",earthquake,2.85,12.66,,0,reviewed,ci,ci
2011-09-11T12:27:44.320Z,2011,9,11,12,32.848,-100.769,us,Texas,Scurry County,5,4.3,mwr,261,26.7,,1.15,us,usp000j7x7,2015-03-24T01:20:54.551Z,western Texas,earthquake,,,,,reviewed,us,us
2012-01-17T09:55:00.500Z,2012,1,17,9,40.528,-124.783,us,California,Humboldt County,24,4.3,mwr,76,220.1,,,us,usp000jdm0,2015-01-29T01:49:46.075Z,offshore Northern California,earthquake,,,,,reviewed,nc,brk
2012-02-13T04:47:13.010Z,2012,2,13,4,38.8225,-122.697,us,California,Lake County,-0.277,4.3,mh,3,217,0.339,0.13,ci,ci11066261,2016-03-11T12:06:14.565Z,"2km E of Cobb, CA",earthquake,11.29,12.17,,0,reviewed,ci,ci
2012-02-25T05:17:15.420Z,2012,2,25,5,40.286,-124.323,us,California,Humboldt County,20,4.3,mwr,86,200.9,,,us,usp000jfbt,2015-01-28T09:55:23.859Z,Northern California,earthquake,,,,,reviewed,nc,brk
2013-03-24T17:25:40.900Z,2013,3,24,17,40.6138,-124.9688,us,California,Humboldt County,14,4.3,Mw,,248.4,0.50305656,0.2,nc,nc71959700,2015-01-29T22:40:18.208Z,"59km W of Ferndale, California",earthquake,1.5,31.6,,5,reviewed,nc,nc
2013-05-18T13:46:08.800Z,2013,5,18,13,40.2858,-124.4603,us,California,Humboldt County,23.6,4.3,Mw,,244.8,0.14373045,0.16,nc,nc71993641,2015-01-28T19:09:04.268Z,"29km SW of Rio Dell, California",earthquake,1.1,0.5,,5,reviewed,nc,nc
2013-09-02T23:51:15.460Z,2013,9,2,23,31.9095,-94.4279,us,Texas,Shelby County,4.69,4.3,mwr,,76,0.018,0.96,us,usb000jfgm,2015-01-28T14:59:03.719Z,"3km WNW of Timpson, Texas",earthquake,,2.6,0.052,,reviewed,us,us
2013-12-23T13:39:26.300Z,2013,12,23,13,36.1405,-118.0648333,us,California,Tulare County,0.873,4.3,mw,37,71,0.1164,0.15,ci,ci15447161,2016-03-11T07:39:50.352Z,"15km NW of Coso Junction, CA",earthquake,0.26,0.83,,6,reviewed,ci,ci
2013-12-24T10:28:49.800Z,2013,12,24,10,40.5145,-124.8227,us,California,Humboldt County,10.3,4.3,Mw,,226.8,0.44915764,0.16,nc,nc72129596,2015-05-18T21:59:46.708Z,"47km W of Ferndale, California",earthquake,1,1,,6,reviewed,nc,nc
2014-03-10T05:27:40.690Z,2014,3,10,5,40.6583,-125.201,us,California,Humboldt County,10,4.3,ml,,231,0.904,1.24,us,usc000n68h,2014-05-15T02:24:03.000Z,"79km W of Ferndale, California",earthquake,,2,0.053,48,reviewed,us,us
2014-06-16T10:47:35.600Z,2014,6,16,10,35.5935,-97.3969,us,Oklahoma,Oklahoma County,5,4.3,mwr,,50,,1.08,us,usc000rg12,2015-07-27T20:21:33.381Z,"8km NNW of Spencer, Oklahoma",earthquake,,4.7,0.05,38,reviewed,tul,us
2014-07-29T02:46:36.000Z,2014,7,29,2,36.7561,-98.0453,us,Oklahoma,Grant County,5.287,4.3,mwr,,,,0.68,us,usb000ry6y,2016-09-03T17:21:51.005Z,"27km E of Cherokee, Oklahoma",earthquake,,3.4,0.038,68,reviewed,tul,us
2014-10-02T18:01:24.400Z,2014,10,2,18,37.2447,-97.9553,us,Kansas,Harper County,5,4.3,mwr,,38,0.021,0.58,us,usb000si7g,2016-07-18T20:21:44.340Z,"7km SE of Harper, Kansas",earthquake,3.5,1.7,0.038,67,reviewed,us,us
2015-06-17T19:17:08.700Z,2015,6,17,19,36.285,-97.523,us,Oklahoma,Garfield County,6.008,4.3,mwr,,69,,0.24,us,us10002jrl,2015-08-20T00:44:02.040Z,"21km W of Perry, Oklahoma",earthquake,0.7,7.9,0.037,71,reviewed,tul,us
2015-10-10T22:03:05.300Z,2015,10,10,22,35.986,-96.8032,us,Oklahoma,Payne County,3.274,4.3,mwr,,54,,0.6,us,us10003mqq,2016-05-31T23:15:13.353Z,"3km W of Cushing, Oklahoma",earthquake,2.5,5.2,0.039,62,reviewed,tul,us
2015-11-15T09:45:31.300Z,2015,11,15,9,36.4696,-98.7549,us,Oklahoma,Woods County,5.109,4.3,mwr,,115,,0.8,us,us10003yhc,2016-02-13T02:08:23.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.8,5.5,0.042,55,reviewed,tul,us
2015-12-29T11:39:19.200Z,2015,12,29,11,35.6654,-97.4054,us,Oklahoma,Oklahoma County,6.532,4.3,mwr,,53,,0.78,us,us10004a85,2016-11-02T04:51:52.798Z,"6km ENE of Edmond, Oklahoma",earthquake,3.6,5,0.033,88,reviewed,tul,us
2016-03-21T07:37:10.535Z,2016,3,21,7,38.4792,-118.3662,us,Nevada,Mineral County,9.9,4.3,ml,61,29.5,0.05,0.2352,nn,nn00536374,2016-06-09T21:41:54.040Z,"23km ESE of Hawthorne, Nevada",earthquake,0.74,0.7,0.38,39,reviewed,nn,nn
2016-07-07T23:14:40.556Z,2016,7,7,23,38.6539,-118.7984,us,Nevada,Mineral County,6,4.3,ml,33,43.85,0.198,0.1437,nn,nn00550898,2016-09-02T21:36:42.040Z,"20km NW of Hawthorne, Nevada",earthquake,0.67,1.3,0.21,12,reviewed,nn,nn
2007-02-09T03:33:44.070Z,2007,2,9,3,33.2113333,-116.148,us,California,San Diego County,11.881,4.29,ml,73,22,0.1522,0.23,ci,ci10230869,2016-03-08T22:11:33.572Z,"8km NNW of Ocotillo Wells, CA",earthquake,0.22,0.77,0.136,393,reviewed,ci,ci
2009-10-09T04:25:05.270Z,2009,10,9,4,36.3976667,-117.8641667,us,California,Inyo County,7.588,4.29,ml,29,52,0.01254,0.23,ci,ci10477949,2016-03-08T20:06:03.385Z,"18km NE of Olancha, CA",earthquake,0.43,0.68,0.116,402,reviewed,ci,ci
2013-07-24T16:46:02.630Z,2013,7,24,16,35.486,-118.2875,us,California,Kern County,5.54,4.29,ml,61,24,,0.1,ci,ci11339042,2016-03-11T20:27:16.208Z,"22km ESE of Bodfish, CA",earthquake,0.18,0.73,0.164,264,reviewed,ci,ci
2000-04-09T10:48:09.720Z,2000,4,9,10,32.704,-115.393,us,California,Imperial County,10.002,4.28,ml,0,157.4,0.1107,0.343,ci,ci9146641,2016-04-02T10:36:50.992Z,"9km NE of Mexicali, B.C., MX",earthquake,,,,246,reviewed,ci,ci
2004-10-02T12:22:08.900Z,2004,10,2,12,35.5555,-120.8154984,us,California,San Luis Obispo County,1.23,4.28,ml,109,197,0.2651,0.21,ci,ci14096736,2016-04-02T10:31:22.313Z,"10km W of Templeton, CA",earthquake,0.72,2.06,0.225,15,reviewed,ci,ci
2010-01-16T12:03:25.700Z,2010,1,16,12,33.9321667,-117.0231667,us,California,Riverside County,13.143,4.28,ml,127,41,0.03701,0.3,ci,ci10530013,2016-03-10T01:16:24.213Z,"4km W of Beaumont, CA",earthquake,0.23,0.39,0.166,373,reviewed,ci,ci
2010-04-07T05:21:41.570Z,2010,4,7,5,32.7116667,-115.8923333,us,California,Imperial County,7.263,4.28,ml,18,132,0.03682,0.21,ci,ci30461759,2016-03-10T13:21:05.226Z,"10km ESE of Ocotillo, CA",earthquake,0.81,1.3,0.121,70,reviewed,ci,ci
2013-10-06T02:06:21.880Z,2013,10,6,2,34.7091667,-116.2938333,us,California,San Bernardino County,0.846,4.28,ml,51,42,0.1246,0.13,ci,ci11373458,2016-03-11T22:26:22.518Z,"12km W of Ludlow, CA",earthquake,0.15,0.5,0.143,255,reviewed,ci,ci
2015-01-14T10:44:35.040Z,2015,1,14,10,40.3195,-124.6121667,us,California,Humboldt County,16.62,4.28,mw,47,233,0.2507,0.12,nc,nc72381011,2016-03-12T06:25:36.359Z,"41km SW of Ferndale, California",earthquake,0.56,0.42,,9,reviewed,nc,nc
2016-01-15T22:37:26.480Z,2016,1,15,22,37.5121667,-113.9216667,us,Utah,Washington County,1.03,4.28,ml,21,59,0.072,0.23,uu,uu60135917,2016-07-08T20:28:26.593Z,"22km WSW of Enterprise, Utah",earthquake,0.48,1.22,0.267,12,reviewed,uu,uu
2004-07-24T12:55:19.900Z,2004,7,24,12,34.3805,-119.436,us,California,Ventura County,3.404,4.27,ml,66,72,,0.49,ci,ci14077668,2016-04-02T07:11:00.095Z,"8km ESE of Carpinteria, CA",earthquake,0.51,1.13,0.199,131,reviewed,ci,ci
2010-01-12T02:36:08.440Z,2010,1,12,2,33.9663333,-116.8763333,us,California,Riverside County,8.782,4.27,ml,118,12,0.08919,0.19,ci,ci14571828,2016-03-10T17:47:05.187Z,"4km N of Banning, CA",earthquake,0.15,0.63,0.141,373,reviewed,ci,ci
2010-04-07T05:21:25.940Z,2010,4,7,5,32.7335,-115.9045,us,California,Imperial County,1.947,4.27,ml,50,103,0.0467,0.22,ci,ci14623804,2016-03-10T06:00:37.744Z,"8km E of Ocotillo, CA",earthquake,0.31,0.51,0.131,68,reviewed,ci,ci
2010-05-08T19:23:06.270Z,2010,5,8,19,35.0081667,-119.2678333,us,California,Kern County,16.276,4.27,ml,56,29,0.05968,0.19,ci,ci10657701,2016-03-10T15:08:28.543Z,"13km ESE of Maricopa, CA",earthquake,0.26,0.57,0.161,215,reviewed,ci,ci
